id,brand,category,price,rating,discount,review,image_path,buy
1761,Citrus,Home,208.13,3.7,0.37,I think this Citrus home is good. Price feels fair. Would consider buying again.,images/img_1761.png,1
1762,Delta,Home,54.05,5.0,0.44,I think this Delta home is average. Price feels fair. Would consider buying again.,images/img_1762.png,1
1763,Echo,Sports,109.42,5.0,0.34,I think this Echo sports is great. Price feels fair. Would consider buying again.,images/img_1763.png,1
1764,Echo,Home,100.07,2.4,0.16,I think this Echo home is good. Price feels fair. Would consider buying again.,images/img_1764.png,0
1765,Delta,Fashion,45.88,5.0,0.0,I think this Delta fashion is terrible. Price feels fair. Would consider buying again.,images/img_1765.png,1
1766,Alpha,Electronics,253.16,3.3,0.22,I think this Alpha electronics is terrible. Price feels fair. Would consider buying again.,images/img_1766.png,0
1767,Echo,Electronics,157.35,5.0,0.21,I think this Echo electronics is good. Price feels fair. Would consider buying again.,images/img_1767.png,1
1768,Citrus,Electronics,111.17,4.5,0.0,I think this Citrus electronics is good. Price feels fair. Would consider buying again.,images/img_1768.png,1
1769,Bravo,Beauty,14.52,4.2,0.22,I think this Bravo beauty is poor. Price feels fair. Would consider buying again.,images/img_1769.png,1
1770,Alpha,Home,198.26,4.0,0.09,I think this Alpha home is terrible. Price feels fair. Would consider buying again.,images/img_1770.png,0
1771,Echo,Sports,209.05,2.9,0.19,I think this Echo sports is average. Price feels fair. Would consider buying again.,images/img_1771.png,0
1772,Echo,Beauty,185.31,3.9,0.06,I think this Echo beauty is great. Price feels fair. Would consider buying again.,images/img_1772.png,1
1773,Delta,Home,258.69,3.3,0.46,I think this Delta home is great. Price feels fair. Would consider buying again.,images/img_1773.png,1
1774,Citrus,Home,209.64,5.0,0.33,I think this Citrus home is poor. Price feels fair. Would consider buying again.,images/img_1774.png,1
1775,Bravo,Beauty,10.26,3.7,0.1,I think this Bravo beauty is great. Price feels fair. Would consider buying again.,images/img_1775.png,1
1776,Citrus,Electronics,246.05,4.1,0.33,I think this Citrus electronics is average. Price feels fair. Would consider buying again.,images/img_1776.png,1
1777,Echo,Beauty,219.21,2.9,0.37,I think this Echo beauty is average. Price feels fair. Would consider buying again.,images/img_1777.png,0
1778,Citrus,Fashion,123.69,4.3,0.16,I think this Citrus fashion is great. Price feels fair. Would consider buying again.,images/img_1778.png,1
1779,Echo,Electronics,49.61,4.8,0.0,I think this Echo electronics is average. Price feels fair. Would consider buying again.,images/img_1779.png,1
1780,Citrus,Electronics,103.27,3.5,0.06,I think this Citrus electronics is average. Price feels fair. Would consider buying again.,images/img_1780.png,0
1781,Echo,Fashion,184.95,5.0,0.4,I think this Echo fashion is great. Price feels fair. Would consider buying again.,images/img_1781.png,1
1782,Alpha,Home,51.85,2.7,0.15,I think this Alpha home is good. Price feels fair. Would consider buying again.,images/img_1782.png,1
1783,Delta,Fashion,71.54,4.0,0.07,I think this Delta fashion is terrible. Price feels fair. Would consider buying again.,images/img_1783.png,0
1784,Alpha,Beauty,184.12,3.5,0.25,I think this Alpha beauty is average. Price feels fair. Would consider buying again.,images/img_1784.png,0
1785,Echo,Electronics,187.41,3.7,0.25,I think this Echo electronics is average. Price feels fair. Would consider buying again.,images/img_1785.png,0
1786,Delta,Electronics,180.81,3.6,0.35,I think this Delta electronics is good. Price feels fair. Would consider buying again.,images/img_1786.png,1
1787,Alpha,Home,74.95,4.5,0.05,I think this Alpha home is good. Price feels fair. Would consider buying again.,images/img_1787.png,1
1788,Bravo,Home,240.11,4.2,0.14,I think this Bravo home is good. Price feels fair. Would consider buying again.,images/img_1788.png,1
1789,Bravo,Beauty,143.08,5.0,0.15,I think this Bravo beauty is great. Price feels fair. Would consider buying again.,images/img_1789.png,1
1790,Delta,Fashion,86.19,4.6,0.12,I think this Delta fashion is poor. Price feels fair. Would consider buying again.,images/img_1790.png,0
1791,Echo,Sports,176.32,4.8,0.12,I think this Echo sports is great. Price feels fair. Would consider buying again.,images/img_1791.png,1
1792,Delta,Home,233.31,2.6,0.25,I think this Delta home is poor. Price feels fair. Would consider buying again.,images/img_1792.png,0
1793,Bravo,Beauty,85.73,1.2,0.36,I think this Bravo beauty is good. Price feels fair. Would consider buying again.,images/img_1793.png,0
1794,Delta,Sports,233.8,4.1,0.41,I think this Delta sports is average. Price feels fair. Would consider buying again.,images/img_1794.png,1
1795,Echo,Fashion,28.36,4.2,0.06,I think this Echo fashion is great. Price feels fair. Would consider buying again.,images/img_1795.png,1
1796,Delta,Sports,85.94,4.5,0.07,I think this Delta sports is good. Price feels fair. Would consider buying again.,images/img_1796.png,1
1797,Bravo,Beauty,195.69,5.0,0.08,I think this Bravo beauty is good. Price feels fair. Would consider buying again.,images/img_1797.png,1
1798,Bravo,Fashion,141.13,2.4,0.41,I think this Bravo fashion is good. Price feels fair. Would consider buying again.,images/img_1798.png,1
1799,Echo,Beauty,282.36,4.3,0.39,I think this Echo beauty is average. Price feels fair. Would consider buying again.,images/img_1799.png,1
1800,Echo,Beauty,206.15,5.0,0.34,I think this Echo beauty is great. Price feels fair. Would consider buying again.,images/img_1800.png,1
1801,Citrus,Fashion,56.96,5.0,0.23,I think this Citrus fashion is good. Price feels fair. Would consider buying again.,images/img_1801.png,1
1802,Echo,Electronics,171.16,1.6,0.32,I think this Echo electronics is great. Price feels fair. Would consider buying again.,images/img_1802.png,1
1803,Delta,Fashion,177.07,3.1,0.0,I think this Delta fashion is good. Price feels fair. Would consider buying again.,images/img_1803.png,1
1804,Bravo,Home,274.19,4.1,0.17,I think this Bravo home is good. Price feels fair. Would consider buying again.,images/img_1804.png,1
1805,Alpha,Home,20.27,2.7,0.33,I think this Alpha home is great. Price feels fair. Would consider buying again.,images/img_1805.png,1
1806,Citrus,Sports,163.72,5.0,0.21,I think this Citrus sports is poor. Price feels fair. Would consider buying again.,images/img_1806.png,1
1807,Delta,Sports,132.41,5.0,0.06,I think this Delta sports is great. Price feels fair. Would consider buying again.,images/img_1807.png,1
1808,Alpha,Beauty,15.3,1.6,0.27,I think this Alpha beauty is great. Price feels fair. Would consider buying again.,images/img_1808.png,1
1809,Citrus,Beauty,222.36,3.5,0.14,I think this Citrus beauty is poor. Price feels fair. Would consider buying again.,images/img_1809.png,0
1810,Alpha,Electronics,132.2,5.0,0.06,I think this Alpha electronics is average. Price feels fair. Would consider buying again.,images/img_1810.png,1
1811,Bravo,Sports,174.68,4.0,0.29,I think this Bravo sports is terrible. Price feels fair. Would consider buying again.,images/img_1811.png,0
1812,Citrus,Electronics,41.36,3.1,0.0,I think this Citrus electronics is good. Price feels fair. Would consider buying again.,images/img_1812.png,1
1813,Alpha,Home,72.83,4.4,0.28,I think this Alpha home is good. Price feels fair. Would consider buying again.,images/img_1813.png,1
1814,Alpha,Home,60.63,3.4,0.32,I think this Alpha home is great. Price feels fair. Would consider buying again.,images/img_1814.png,1
1815,Echo,Beauty,47.23,4.3,0.27,I think this Echo beauty is great. Price feels fair. Would consider buying again.,images/img_1815.png,1
1816,Echo,Home,200.43,4.5,0.32,I think this Echo home is good. Price feels fair. Would consider buying again.,images/img_1816.png,1
1817,Echo,Beauty,218.56,3.4,0.03,I think this Echo beauty is average. Price feels fair. Would consider buying again.,images/img_1817.png,0
1818,Alpha,Fashion,225.85,5.0,0.14,I think this Alpha fashion is average. Price feels fair. Would consider buying again.,images/img_1818.png,1
1819,Echo,Electronics,293.18,4.5,0.0,I think this Echo electronics is great. Price feels fair. Would consider buying again.,images/img_1819.png,1
1820,Alpha,Home,38.6,5.0,0.24,I think this Alpha home is great. Price feels fair. Would consider buying again.,images/img_1820.png,1
1821,Echo,Home,92.79,5.0,0.0,I think this Echo home is great. Price feels fair. Would consider buying again.,images/img_1821.png,1
1822,Alpha,Electronics,45.17,3.5,0.04,I think this Alpha electronics is good. Price feels fair. Would consider buying again.,images/img_1822.png,1
1823,Citrus,Home,244.26,4.7,0.06,I think this Citrus home is poor. Price feels fair. Would consider buying again.,images/img_1823.png,0
1824,Alpha,Home,241.8,5.0,0.5,I think this Alpha home is poor. Price feels fair. Would consider buying again.,images/img_1824.png,1
1825,Delta,Beauty,280.95,5.0,0.14,I think this Delta beauty is terrible. Price feels fair. Would consider buying again.,images/img_1825.png,0
1826,Echo,Electronics,267.97,4.6,0.44,I think this Echo electronics is terrible. Price feels fair. Would consider buying again.,images/img_1826.png,0
1827,Delta,Sports,284.67,4.8,0.07,I think this Delta sports is good. Price feels fair. Would consider buying again.,images/img_1827.png,1
1828,Bravo,Beauty,82.16,5.0,0.26,I think this Bravo beauty is good. Price feels fair. Would consider buying again.,images/img_1828.png,1
1829,Delta,Sports,148.57,2.6,0.46,I think this Delta sports is terrible. Price feels fair. Would consider buying again.,images/img_1829.png,0
1830,Alpha,Electronics,18.09,4.4,0.04,I think this Alpha electronics is great. Price feels fair. Would consider buying again.,images/img_1830.png,1
1831,Echo,Home,127.08,5.0,0.0,I think this Echo home is good. Price feels fair. Would consider buying again.,images/img_1831.png,1
1832,Delta,Beauty,192.96,4.5,0.37,I think this Delta beauty is great. Price feels fair. Would consider buying again.,images/img_1832.png,1
1833,Citrus,Home,279.47,5.0,0.36,I think this Citrus home is average. Price feels fair. Would consider buying again.,images/img_1833.png,1
1834,Bravo,Sports,40.39,3.8,0.28,I think this Bravo sports is great. Price feels fair. Would consider buying again.,images/img_1834.png,1
1835,Alpha,Home,246.93,3.7,0.24,I think this Alpha home is poor. Price feels fair. Would consider buying again.,images/img_1835.png,0
1836,Alpha,Sports,86.11,3.5,0.19,I think this Alpha sports is terrible. Price feels fair. Would consider buying again.,images/img_1836.png,0
1837,Bravo,Beauty,88.44,3.4,0.1,I think this Bravo beauty is good. Price feels fair. Would consider buying again.,images/img_1837.png,1
1838,Delta,Beauty,11.49,3.6,0.14,I think this Delta beauty is great. Price feels fair. Would consider buying again.,images/img_1838.png,1
1839,Delta,Sports,218.06,4.7,0.47,I think this Delta sports is terrible. Price feels fair. Would consider buying again.,images/img_1839.png,0
1840,Echo,Beauty,45.56,4.0,0.36,I think this Echo beauty is good. Price feels fair. Would consider buying again.,images/img_1840.png,1
1841,Echo,Beauty,154.32,5.0,0.3,I think this Echo beauty is good. Price feels fair. Would consider buying again.,images/img_1841.png,1
1842,Citrus,Sports,169.91,5.0,0.46,I think this Citrus sports is good. Price feels fair. Would consider buying again.,images/img_1842.png,1
1843,Echo,Beauty,273.13,4.2,0.07,I think this Echo beauty is great. Price feels fair. Would consider buying again.,images/img_1843.png,1
1844,Bravo,Sports,247.59,4.1,0.0,I think this Bravo sports is good. Price feels fair. Would consider buying again.,images/img_1844.png,1
1845,Bravo,Beauty,120.35,3.8,0.46,I think this Bravo beauty is good. Price feels fair. Would consider buying again.,images/img_1845.png,1
1846,Echo,Beauty,73.82,4.4,0.04,I think this Echo beauty is good. Price feels fair. Would consider buying again.,images/img_1846.png,1
1847,Bravo,Sports,209.09,5.0,0.04,I think this Bravo sports is terrible. Price feels fair. Would consider buying again.,images/img_1847.png,0
1848,Citrus,Electronics,49.36,3.7,0.0,I think this Citrus electronics is average. Price feels fair. Would consider buying again.,images/img_1848.png,1
1849,Alpha,Beauty,66.82,3.8,0.19,I think this Alpha beauty is good. Price feels fair. Would consider buying again.,images/img_1849.png,1
1850,Bravo,Electronics,263.24,4.6,0.11,I think this Bravo electronics is poor. Price feels fair. Would consider buying again.,images/img_1850.png,0
1851,Delta,Fashion,58.03,3.5,0.25,I think this Delta fashion is good. Price feels fair. Would consider buying again.,images/img_1851.png,1
1852,Citrus,Beauty,135.05,3.0,0.12,I think this Citrus beauty is poor. Price feels fair. Would consider buying again.,images/img_1852.png,0
1853,Alpha,Beauty,94.97,3.3,0.13,I think this Alpha beauty is great. Price feels fair. Would consider buying again.,images/img_1853.png,1
1854,Echo,Sports,205.47,3.2,0.31,I think this Echo sports is great. Price feels fair. Would consider buying again.,images/img_1854.png,1
1855,Echo,Sports,106.49,4.4,0.0,I think this Echo sports is great. Price feels fair. Would consider buying again.,images/img_1855.png,1
1856,Bravo,Beauty,268.05,5.0,0.21,I think this Bravo beauty is average. Price feels fair. Would consider buying again.,images/img_1856.png,1
1857,Citrus,Electronics,254.43,4.7,0.42,I think this Citrus electronics is average. Price feels fair. Would consider buying again.,images/img_1857.png,1
1858,Delta,Beauty,190.68,5.0,0.04,I think this Delta beauty is good. Price feels fair. Would consider buying again.,images/img_1858.png,1
1859,Echo,Fashion,270.65,4.2,0.25,I think this Echo fashion is average. Price feels fair. Would consider buying again.,images/img_1859.png,1
1860,Citrus,Beauty,16.65,3.3,0.32,I think this Citrus beauty is poor. Price feels fair. Would consider buying again.,images/img_1860.png,1
1861,Delta,Fashion,225.93,3.6,0.11,I think this Delta fashion is great. Price feels fair. Would consider buying again.,images/img_1861.png,1
